w0,w1,w2,w3,a0,a1,a2,a3,b0,b1,b2,b3,direction
96,352,304,448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,360,304,440,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,368,304,432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,376,304,424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,384,304,416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,392,304,408,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,400,304,400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,408,304,392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,416,304,384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,424,304,376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,432,304,368,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,440,304,360,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,448,304,352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,456,304,344,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,464,304,336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,472,304,328,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,480,304,320,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,488,304,312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,496,304,304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,504,304,296,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,512,304,288,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,520,304,280,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,528,304,272,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,536,304,264,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,544,304,256,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,552,304,248,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,560,304,240,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,568,304,232,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,576,304,224,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,584,304,216,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,592,304,208,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,600,304,200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,608,304,192,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,616,304,184,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,624,304,176,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,632,304,168,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,640,304,160,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,648,304,152,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,656,304,144,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,664,304,136,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,672,304,128,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,680,304,120,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,688,304,112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,696,304,104,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,704,304,96,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,712,304,88,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,720,304,80,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,728,304,72,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,736,304,64,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
96,744,304,56,,,,,0.0,1.0,0.0,0.0,0
88,744,312,56,,,,,0.0,0.0,1.0,0.0,0
80,744,320,56,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
80,736,320,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
80,728,320,72,,,,,0.0,0.0,0.0,1.0,2
88,728,312,72,,,,,1.0,0.0,0.0,0.0,2
96,728,304,72,,,,,1.0,0.0,0.0,0.0,2
104,728,296,72,,,,,1.0,0.0,0.0,0.0,2
112,728,288,72,,,,,1.0,0.0,0.0,0.0,2
120,728,280,72,,,,,1.0,0.0,0.0,0.0,2
128,728,272,72,,,,,1.0,0.0,0.0,0.0,2
136,728,264,72,,,,,1.0,0.0,0.0,0.0,2
144,728,256,72,,,,,1.0,0.0,0.0,0.0,2
152,728,248,72,,,,,1.0,0.0,0.0,0.0,2
160,728,240,72,,,,,1.0,0.0,0.0,0.0,2
168,728,232,72,,,,,1.0,0.0,0.0,0.0,2
176,728,224,72,,,,,1.0,0.0,0.0,0.0,2
184,728,216,72,,,,,1.0,0.0,0.0,0.0,2
192,728,208,72,,,,,1.0,0.0,0.0,0.0,2
200,728,200,72,,,,,1.0,0.0,0.0,0.0,2
208,728,192,72,,,,,1.0,0.0,0.0,0.0,2
216,728,184,72,,,,,1.0,0.0,0.0,0.0,2
224,728,176,72,,,,,1.0,0.0,0.0,0.0,2
232,728,168,72,,,,,1.0,0.0,0.0,0.0,2
240,728,160,72,,,,,1.0,0.0,0.0,0.0,2
248,728,152,72,,,,,1.0,0.0,0.0,0.0,2
256,728,144,72,,,,,1.0,0.0,0.0,0.0,2
264,728,136,72,,,,,1.0,0.0,0.0,0.0,2
272,728,128,72,,,,,1.0,0.0,0.0,0.0,2
280,728,120,72,,,,,1.0,0.0,0.0,0.0,2
288,728,112,72,,,,,1.0,0.0,0.0,0.0,2
296,728,104,72,,,,,1.0,0.0,0.0,0.0,2
304,728,96,72,,,,,1.0,0.0,0.0,0.0,2
312,728,88,72,,,,,1.0,0.0,0.0,0.0,2
320,728,80,72,,,,,1.0,0.0,0.0,0.0,2
328,728,72,72,,,,,1.0,0.0,0.0,0.0,2
336,728,64,72,,,,,1.0,0.0,0.0,0.0,2
344,728,56,72,,,,,1.0,0.0,0.0,0.0,2
352,728,48,72,,,,,1.0,0.0,0.0,0.0,2
360,728,40,72,,,,,1.0,0.0,0.0,0.0,2
368,728,32,72,,,,,1.0,0.0,0.0,0.0,2
376,728,24,72,,,,,1.0,0.0,0.0,0.0,2
384,728,16,72,,,,,1.0,0.0,0.0,0.0,2
392,728,8,72,,,,,1.0,0.0,0.0,0.0,2
400,728,0,72,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
400,720,0,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,712,0,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,704,0,96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,696,0,104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,688,0,112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,680,0,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,672,0,128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,664,0,136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,656,0,144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,648,0,152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,640,0,160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,632,0,168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,624,0,176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
400,616,0,184,,,,,0.0,0.0,0.0,1.0,0
392,616,8,184,,,,,0.0,0.0,1.0,0.0,0
384,616,16,184,,,,,0.0,0.0,1.0,0.0,0
376,616,24,184,,,,,0.0,0.0,1.0,0.0,0
368,616,32,184,,,,,0.0,0.0,1.0,0.0,0
360,616,40,184,,,,,0.0,0.0,1.0,0.0,0
352,616,48,184,,,,,0.0,0.0,1.0,0.0,0
344,616,56,184,,,,,0.0,0.0,1.0,0.0,0
336,616,64,184,,,,,0.0,0.0,1.0,0.0,0
328,616,72,184,,,,,0.0,0.0,1.0,0.0,0
320,616,80,184,,,,,0.0,0.0,1.0,0.0,0
312,616,88,184,,,,,0.0,0.0,1.0,0.0,0
304,616,96,184,,,,,0.0,0.0,1.0,0.0,0
296,616,104,184,,,,,0.0,0.0,1.0,0.0,0
288,616,112,184,,,,,0.0,0.0,1.0,0.0,0
280,616,120,184,,,,,0.0,0.0,1.0,0.0,0
272,616,128,184,,,,,0.0,0.0,1.0,0.0,0
264,616,136,184,,,,,0.0,0.0,1.0,0.0,0
256,616,144,184,,,,,0.0,0.0,1.0,0.0,0
248,616,152,184,,,,,0.0,0.0,1.0,0.0,0
240,616,160,184,,,,,0.0,0.0,1.0,0.0,0
232,616,168,184,,,,,0.0,0.0,1.0,0.0,0
224,616,176,184,,,,,0.0,0.0,1.0,0.0,0
216,616,184,184,,,,,0.0,0.0,1.0,0.0,0
208,616,192,184,,,,,0.0,0.0,1.0,0.0,0
200,616,200,184,,,,,0.0,0.0,1.0,0.0,0
192,616,208,184,,,,,0.0,0.0,1.0,0.0,0
184,616,216,184,,,,,0.0,0.0,1.0,0.0,0
176,616,224,184,,,,,0.0,0.0,1.0,0.0,0
168,616,232,184,,,,,0.0,0.0,1.0,0.0,0
160,616,240,184,,,,,0.0,0.0,1.0,0.0,0
152,616,248,184,,,,,0.0,0.0,1.0,0.0,0
144,616,256,184,,,,,0.0,0.0,1.0,0.0,0
136,616,264,184,,,,,0.0,0.0,1.0,0.0,0
128,616,272,184,,,,,0.0,0.0,1.0,0.0,0
120,616,280,184,,,,,0.0,0.0,1.0,0.0,0
112,616,288,184,,,,,0.0,0.0,1.0,0.0,0
104,616,296,184,,,,,0.0,0.0,1.0,0.0,0
96,616,304,184,,,,,0.0,0.0,1.0,0.0,0
88,616,312,184,,,,,0.0,0.0,1.0,0.0,0
80,616,320,184,,,,,0.0,0.0,1.0,0.0,0
72,616,328,184,,,,,0.0,0.0,1.0,0.0,0
64,616,336,184,,,,,0.0,0.0,1.0,0.0,0
56,616,344,184,,,,,0.0,0.0,1.0,0.0,0
48,616,352,184,,,,,0.0,0.0,1.0,0.0,0
40,616,360,184,,,,,0.0,0.0,1.0,0.0,0
32,616,368,184,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
32,608,368,192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,600,368,200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,592,368,208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,584,368,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,576,368,224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,568,368,232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,560,368,240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,552,368,248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,544,368,256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,536,368,264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,528,368,272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,520,368,280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,512,368,288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,504,368,296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,496,368,304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,488,368,312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,480,368,320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,472,368,328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,464,368,336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,456,368,344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,448,368,352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,440,368,360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,432,368,368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,424,368,376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,416,368,384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,408,368,392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,400,368,400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,392,368,408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,384,368,416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,376,368,424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,368,368,432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,360,368,440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,352,368,448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,344,368,456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,336,368,464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,328,368,472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,320,368,480,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,312,368,488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,304,368,496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,296,368,504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,288,368,512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,280,368,520,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,272,368,528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,264,368,536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,256,368,544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,248,368,552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,240,368,560,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,232,368,568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,224,368,576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,216,368,584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,208,368,592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,200,368,600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,192,368,608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,184,368,616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,176,368,624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,168,368,632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,160,368,640,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,152,368,648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,144,368,656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,136,368,664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,128,368,672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,120,368,680,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,112,368,688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,104,368,696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,96,368,704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,88,368,712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,80,368,720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,72,368,728,,,,,0.0,0.0,0.0,1.0,2
40,72,360,728,,,,,1.0,0.0,0.0,0.0,2
48,72,352,728,,,,,1.0,0.0,0.0,0.0,2
56,72,344,728,,,,,1.0,0.0,0.0,0.0,2
64,72,336,728,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3
64,80,336,720,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
64,88,336,712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
64,96,336,704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
64,104,336,696,,,,,0.0,1.0,0.0,0.0,2
72,104,328,696,,,,,1.0,0.0,0.0,0.0,2
80,104,320,696,,,,,1.0,0.0,0.0,0.0,2
88,104,312,696,,,,,1.0,0.0,0.0,0.0,2
96,104,304,696,,,,,1.0,0.0,0.0,0.0,2
104,104,296,696,,,,,1.0,0.0,0.0,0.0,2
112,104,288,696,,,,,1.0,0.0,0.0,0.0,2
120,104,280,696,,,,,1.0,0.0,0.0,0.0,2
128,104,272,696,,,,,1.0,0.0,0.0,0.0,2
136,104,264,696,,,,,1.0,0.0,0.0,0.0,2
144,104,256,696,,,,,1.0,0.0,0.0,0.0,2
152,104,248,696,,,,,1.0,0.0,0.0,0.0,2
160,104,240,696,,,,,1.0,0.0,0.0,0.0,2
168,104,232,696,,,,,1.0,0.0,0.0,0.0,2
176,104,224,696,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3
176,112,224,688,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,120,224,680,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,128,224,672,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,136,224,664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,144,224,656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,152,224,648,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,160,224,640,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,168,224,632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,176,224,624,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,184,224,616,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,192,224,608,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,200,224,600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,208,224,592,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,216,224,584,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,224,224,576,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,232,224,568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,240,224,560,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,248,224,552,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,256,224,544,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,264,224,536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,272,224,528,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,280,224,520,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,288,224,512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,296,224,504,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,304,224,496,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,312,224,488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,320,224,480,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,328,224,472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,336,224,464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,344,224,456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,352,224,448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,360,224,440,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,368,224,432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,376,224,424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,384,224,416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,392,224,408,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,400,224,400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,408,224,392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,416,224,384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,424,224,376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,432,224,368,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,440,224,360,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,448,224,352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,456,224,344,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,464,224,336,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,472,224,328,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,480,224,320,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,488,224,312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,496,224,304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,504,224,296,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,512,224,288,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,520,224,280,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,528,224,272,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,536,224,264,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,544,224,256,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,552,224,248,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,560,224,240,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,568,224,232,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,576,224,224,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
176,584,224,216,,,,,0.0,1.0,0.0,0.0,2
184,584,216,216,,,,,1.0,0.0,0.0,0.0,0
176,584,224,216,,,,,0.0,0.0,1.0,0.0,0
168,584,232,216,,,,,0.0,0.0,1.0,0.0,0
160,584,240,216,,,,,0.0,0.0,1.0,0.0,0
152,584,248,216,,,,,0.0,0.0,1.0,0.0,0
144,584,256,216,,,,,0.0,0.0,1.0,0.0,0
136,584,264,216,,,,,0.0,0.0,1.0,0.0,0
128,584,272,216,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
128,592,272,208,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,600,272,200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,608,272,192,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,616,272,184,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,624,272,176,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,632,272,168,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,640,272,160,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,648,272,152,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,656,272,144,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,664,272,136,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,672,272,128,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,680,272,120,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,688,272,112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,696,272,104,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,704,272,96,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,712,272,88,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,720,272,80,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,728,272,72,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,736,272,64,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,744,272,56,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,752,272,48,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,760,272,40,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,768,272,32,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
128,776,272,24,,,,,0.0,1.0,0.0,0.0,2
136,776,264,24,,,,,1.0,0.0,0.0,0.0,2
144,776,256,24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
144,768,256,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,760,256,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,752,256,48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,744,256,56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,736,256,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,728,256,72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,720,256,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,712,256,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,704,256,96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,696,256,104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,688,256,112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,680,256,120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,672,256,128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,664,256,136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,656,256,144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,648,256,152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,640,256,160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,632,256,168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,624,256,176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,616,256,184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,608,256,192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,600,256,200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,592,256,208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,584,256,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,576,256,224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,568,256,232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
144,560,256,240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
